Id,favorite_count,party,retweet_count,text
2338,169.0,ppc,95.0,"Sobre la libertad de los padres de Cataluña a elegir la educación de sus hijos, apuesto de forma clara por avanzar de manera segura, con propuestas modernas y posibilistas. En Cataluña nos jugamos mucho en materia de educación y no podemos cometer errores."
2339,4076.0,erc,4248.0,"Ja ho sabíem!
Els plans del govern espanyol: 
1.- fer-nos por amb la repressió
2.- collar tothom per convocar eleccions autonòmiques ja #estàpassant 
3.- aplicar la repressió política igualment, sempre, en tots els casos
4.- convocar eleccions quan puguin guanyar-les sense rivals "
2340,136.0,ppc,58.0,"El mejor ejemplo que ilustra como una parte de la población de Cataluña no puede atender a razones objetivas, ni a argumentos mínimamente razonables. "
2341,209.0,erc,181.0,"Votar sempre és la solució! Cap tribunal podrà impugnar, ni suspendre el mandat democràtic que tenim de les urnes "
2342,0.0,ppc,1.0,"Ja no sé si soc jo que estic mirant la tele, o és la tele que m'està mirant a mi! #WikiLeaks"
2343,102.0,erc,135.0,"Hola @EnricMillo 
hauríeu de sumar els periodistes als bons propòsits de no coaccionar els funcionaris! #llautó 

 "
2344,2850.0,cs,1363.0,"🎥 El gobierno de Sánchez hace aguas por todas partes. Tiene que asumir la realidad y convocar elecciones ya para que todos los españoles decidan el futuro de su país. Esta legislatura está agotada, todo lo que ocurra solo beneficiará a separatistas y populistas. "
2345,246.0,erc,161.0,"La majoria de ciutadans de Catalunya vol un REFERÈNDUM. Per això i per fer un país millor, el farem! Jo #VOTOREFERÈNDUM! "
2346,1196.0,erc,476.0,"""Hay atajar a los catalanes, no vaya a ser que al final se salgan con la suya"". Es per això q s'ho juguen tot en aquestes eleccions. I nosaltres, també!"
2347,94.0,ppc,33.0,Creo importante aclarar en mi condición de presidente del @PPCatalunya  que si hoy no he asistido al acto que @mdcospedal ha celebrado en Barcelona ha sido por encontrarme fuera de BCN por razones  personales.   vía @elmundoes
2348,228.0,erc,201.0,"""LESA HUMANITAT"", documental nominat als PREMIS GAUDÍ, que denuncia la impunitat dels crims franquistes.
Projeccions dissabte dia 30 DE DESEMBRE a les 19.30 i dimecres dia 3 DE GENER a les 19.30, als @YelmoCines (passeig de Gràcia 13, Barcelona). "
2349,1147.0,ppc,498.0,Muy gratificante conocer que la @guardiacivil está procediendo a detener responsables de los Comités Defensa de la República. 👏👏👏👏
2350,62.0,ppc,39.0,"Convindria que els catalans sabessim quines coses de les que s'han aprovat al @parlamentcat son simbòliques i quines no.
Per exemple l'IRPF més alt de tota Espanya, també és simbòlic? 
@PPCatalunya @Albiol_XG"
2351,90.0,psc,50.0,"Som molts els homes, dones i col•lectius que estem en contra de l’explotació sexual. No callarem davant una relació de desigualtat que converteix les dones en objectes que es poden comprar. Aquí la meva intervenció al #PleBCN 👇🏼 "
2352,4007.0,jxcat,683.0,Molt bona sort als 33.895 estudiants que heu començat la #selectivitat. Avui és un dia important per vosaltres i espero que tingueu el resultat merescut. #PAU18cat
2353,830.0,cs,363.0,"🇪🇸 Mañana nos vemos en mi ciudad, Barcelona, defendiendo la España de los ciudadanos libres e iguales en el nuevo acto de @ESPCiudadana. Será un placer participar junto a un plantel de lujo. "
2354,3021.0,jxcat,1367.0,"“Per haver emès la campanya de l’1-O”! Pels nostres drets civils, socials i nacionals, no podem acceptar-ho. Tot el suport @nllorachb i endavant, sempre endavant. Abraçades. "
2355,386.0,ppc,203.0,Adjunto comunicado oficial en relación a la Moción de censura en #Badalona en el que doy cumplimiento al compromiso adquirido para cambiar el gobierno de la CUP de la ciudad. 
2356,324.0,comuns,167.0,"Queremos apoyar presupuestos pq necesitamos políticas progresistas: si @sanchezcastejon y el @PSOE quieren nuestro apoyo, tendrán q cambiar la LAU para impedir subidas abusivas del alquiler. Gran entrevista a la diputada @Lucia___M "
2357,9546.0,jxcat,6172.0,"De Vox a fiscalia, passant per la GC i CNI: tot un sistema de clavegueram per aferrar-se al poder a còpia d'empresonar polítics i amenaçar, multar, assenyalar i perseguir tothom que es desviï del guió reial. Una cursa de relleus per destruir la llibertat.

"
2358,406.0,cs,179.0,"Encuentro con el presidente de #Ceuta, Juan Jesús Vivas. Para poner solución a la crisis migratoria hay que escuchar a otros responsables políticos que conocen el día a día de este problema en la ciudad autónoma. "
2359,2707.0,jxcat,1126.0,"He desitjat sort al dirigent del FLNKS de Nova Caledònia, Mickael Forrest @ForrestMika, pel referèndum d’autodeterminació acordat, vinculant i reconegut internacionalment del proper 4-N. Felicito França per haver trobat una solució política a un conficte polític. "
2360,386.0,cs,157.0,"Interesante entrevista a Jaume Duch, director general de comunicación del Parlamento Europeo 👉🏻 “Hoy todos sabemos que se está mejor dentro que fuera de la UE”. "
2361,856.0,ppc,370.0,La política buenista de puertas abiertas con la inmigración de @sanchezcastejon generará un conflicto muy serio en España.Los recursos económicos son limitados y su colapso perjudica a todos incluso a los trabajadores- nacionales y extranjeros- que los mantienen con sus impuestos
2362,1944.0,erc,681.0,"Perquè les dones volem tenir TOTS els drets, igual que els homes. Ni més ni menys. Per això, demà #EnsAturem i continuarem treballant cada dia per una República feminista! #8MJoFaigVaga #VagaFeminista8M 
#DonesAmbTotsElsDrets "
2363,24.0,psc,11.0,"¿De dónde proceden los votos que catapultan al PSOE en el CIS?, Sergi Quitian  @lavanguardia "
2364,223.0,cs,135.0,"Bien hecho @JuanMarin_Cs @Cs_Andalucia, ante el encubrimiento que practica el PSOE con hechos tan vergonzosos hay que pedir investigación y responsabilidades. "
2365,29.0,psc,16.0,¡Excelente noticia para Europa y el mundo! Sigamos avanzando hacia una sociedad que reconozca los derechos de las personas #LGTBI 👏🏼🌈👭👬👫  👇🏼
2366,42.0,psc,24.0,"Els responsables públics estem per a solucionar problemes, no per agreujar-los ni crear-ne de nous. Mereixem un govern millor. "
2367,70.0,ppc,28.0,"📺 Esta noche, a partir de las 22:30h, me entrevistan en el programa @Gato_directo de @Intereconomia. ¡Os espero! "
2368,5.0,psc,1.0,"Assumint la complexitat, editorial d’El Periódico de Catalunya, 7.09.2018  vía @Elperiodico"
2369,54.0,comuns,21.0,"Uno de los mejores equipos, conjuntamente con todo el grupo confederal, con el que he tenido el honor de poder trabajar en momentos duros y momentos profundamente esperanzadores. virtù e fortuna ;)

"
2370,2182.0,comuns,773.0,"Un honor recibir hoy a @HelenaMaleno en el Ayuntamiento. Defensora de derechos humanos incansable, millones de gracias por defender el derecho a la vida frente a la cruel política europea de fronteras en el Mediterráneo "
2371,685.0,erc,308.0,Q govern @PSOE doni allargues a la retirada recurs presentat davant TC contra la llei 24/2015 de mesures urgents per afrontar l'emergència en l'àmbit de l'habitatge i la pobresa energètica és una invitació a engegar-los. @meritxell_batet deixa’m q et digui: “això pinta malament!”
2372,918.0,cs,478.0,“The PSOE got into government without a plan for government or a parliamentary majority and they’re improvising”. “The only decisions they’ve taken so far are the ones that benefit the nationalists.” Mi entrevista en @guardian 👉🏻 
2373,11.0,psc,2.0,"Cada día, un haiku. Hoy os ofrezco un poema de Kusatao Nakamura  via @miqueliceta"
2374,91.0,comuns,31.0,"Tot el suport Gala i gràcies, gràcies per lluitar contra l’especulació. Una immensa abraçada. "
2375,1975.0,erc,435.0,"Hi ha qui s’esvera (i insulta) xq afirmo q moltes preocupacions meves coincideixen amb les d’un veí q vota Ciutadans. Cert, patim igual pel futur dels nostres fills i el dels fills de tothom. Això sí, ell creu q la solució és + Espanya i jo crec q la solució és República Catalana"
2376,1187.0,ppc,737.0,"Hoy es un día importante para los 3 millones de españoles que están en paro, los 600.000 en listas de espera en la sanidad pública o los niños de Badalona que estudian en barracones. El gobierno de @sanchezcastejon  exhumará a Franco.   vía @Elperiodico"
2377,35.0,erc,25.0,"Un imprescindible de @natzafarre! Cal un model nou, construït per dones i homes, i plenament igualtari. Per això volem la República catalana "
2378,11202.0,erc,3202.0,Camí d’Estremera amb el cor tan encongit com carregat d’emoció i de missatges de suport  per al nostre @junqueras.  I sobreeixits d’estima per a la resta de companys empresonats @quimforn @jordisanchezp i Jordi Cuxart. La solidaritat serà sempre nostra!
2379,1244.0,cs,428.0,"Avui és el dia de Catalunya però Torra ha decidit excloure més de la meitat de catalans. No ens faran callar i avui recordem els milions de catalans que no sortiran al carrer perquè el Govern els exclou. Seguirem lluitant per una Catalunya per a tothom, pel seny i la convivència. "
2380,1969.0,cs,958.0,"El Defensor del Pueblo lo deja claro: los poderes públicos deben respetar el principio de neutralidad ideológica y en los espacios públicos debe garantizarse la seguridad y la convivencia. Aunque PPSOE miren para otro lado, seguimos defendiendo una Cataluña de todos los catalanes "
2381,1131.0,erc,441.0,"Q ningú no digui q no parlem clar: els presos a Catalunya ja! Es una decisió q pot prendre el nou govern espanyol. I l’ha de prendre immediatament!
"
2382,66.0,psc,32.0,"El ‘efecto Sánchez’ dispara al PSOE en el sondeo del CIS, C. Pérez  via @elpais_espana"
2383,430.0,cs,325.0,"Los nacionalistas, socios preferentes de PPSOE, inician la escalada separatista en el País Vasco de la mano de los batasunos. Mientras, Sánchez gobernando en coalición con ellos allí. El bipartidismo les concede privilegios que pagamos todos, no aprenden. "
2384,85.0,comuns,37.0,"Primera edició dels #PremisMontserratRoig per treballs de comunicació social. Moltes felicitats a guardonats/des, la vostra tasca periodística fa de BCN una ciutat més conscient i més lliure. "
2385,430.0,comuns,177.0,Els 3 darrers anys BCN ha atès més de 11.600 refugiats. Però no podem seguir fent-ho sols. Cal una trobada urgent amb Estat i Generalitat per concretar les bones intencions en recursos. És una qüestió de #DretsHumans. Aquí ho explico: 
2386,352.0,comuns,224.0,"🎥Segon capítol de XD Diari: #TenimLaClau🗝

 (I val més que no la perdi... O no podré tornar a casa😂) "
2387,1432.0,cs,828.0,El problema es que Rajoy y el Gobierno de España quieren renunciar a presentar un recurso de inconstitucionalidad que es el único que podría parar inmediatamente la delegación de voto de dos fugados de la justicia que siguen cobrando sin venir a trabajar 
2388,6238.0,cs,3622.0,"No hay derecho a esto. Urge aprobar ya la reforma de Cs para proteger a las familias y luchar contra las mafias y la okupación ilegal. No puede ser que se proteja más a quien viola la ley que a familias que siempre cumplen, es el mundo al revés. "
2389,181.0,psc,189.0,"El partido de Pablo Iglesias y Ada Colau evita que se aumente el gasto social en 2.400 millones. ¿Cómo explicarán a los ciudadanos que bloquean más recursos para vivienda, salud y educación? "
2390,3934.0,erc,1337.0,El que per als dirigents del partits del 155 @SomosPP @PSOE @CiudadanosCs  és satisfacció (q @junqueras continuï en presó) per a nosaltres és profunda tristesa. Però la tristesa ni ens farà descarrilar ni ens veurà defallir.
2391,875.0,erc,307.0,"Un objectiu clar: ser més forts per tal de poder guanyar la batalla del diàleg i la negociació d’un referèndum q ofereixi una  resposta a les demandes de tothom, les dels catalans q aspiren a la independència, les dels q volen un estat federal o de qui defensa l’autonomia actual"
2392,10638.0,jxcat,3571.0,"El trasllat dels #presospolítics és una bona notícia, sobretot pels familiars, però no és cap favor: ho marca la llei. Estimats companys i companyes, us volem lliures i a casa! #FreeCatalanPoliticalPrisoners 🎗"
2393,235.0,cs,68.0,"Tot el meu suport i afecte a la família i amics davant d'aquesta tragèdia. Incomprensible que es pugui cometre una atrocitat així. Descansa en pau, Laia. "
2394,7.0,ppc,11.0,"No em sorprén el que diu Marta Rovira, em sorprén que s'ho cregui. L'autodeterminació de Cat no la reconeix cap constitució, ni la ONU."
2395,5365.0,erc,2381.0,"Quina casualitat! Just el dia q el Suprem confirma la condemna de l'Urdangarin, 5 anys i mig de presó, la policia entra en dependències de la Generalitat per fer-hi escorcolls i detencions."
2396,245.0,comuns,241.0,"Aquests dies Arrimadas ha dit que ella farà ""polítiques socials"". A nosaltres no ens enganyarà. 

En @VicencNavarro desenmascara les veritables polítiques de Ciutadans 👇

"
2397,16709.0,jxcat,10026.0,"Sr. Guerra, le envío a la sede del PSOE el libro que edité sobre un catalán, anarquista y maestro, que sufrió el horror de Mauthausen. Le pido que retire inmediatamente este insulto intolerable y deleznable y que jamás vuelva a utilizarlo ni contra mi ni contra ningú demócrata. "
2398,460.0,erc,116.0,En Diego Cañamero al Congrés dels Diputats. Gracias  compañeros y compañeras del  @SindicatoAndalu por vuestra solidaridad 
2399,354.0,erc,191.0,"Recordo a qui no entén el xq exigim anul.lació sentències tot i haver-se aprovat la llei catalana q el TOP, molts jutjats militars, el Tribunal Responsabilitats Polítiques i d’altres no tenien seu a Cat.  per la  qual el Parlament no va poder-les anul.lar amb la darrera llei."
2400,60.0,psc,49.0,Dolor y rabia por un nuevo asesinato machista en Barcelona. No daremos ni un paso atrás. Queremos una sociedad libre de toda la #ViolenciaDeGénero 
2401,30.0,psc,14.0,"Amb veïnes i veïns, companyes i companys del @PSC_HG a l’inici de la Festa Major de La Clota, el barri més petit de Barcelona, a Horta-Guinardó. Agrair l’esforç del teixit associatiu en la seva contribució per cohesionar el barri i mantenir vives les seves reivindicacions 👏🏼 "
2402,250.0,erc,138.0,"Adjunto video intervenció Congrés (dimarts 6 febrer) reclamant negociació bilateral govern espanyol i futur govern de Catalunya. Derrotada per voluntat de @PPopular @PSOE @CiudadanosCs 
"
2403,54.0,ppc,31.0,"Presentant la imatge de campanya del @PPCatalunya @PPopular amb @Albiol_XG @ALevySoler @esperanzagarcpp i @DaniSerranoPP 
#LaSolucionEsPP "
